plate,state,license_type,summons_number,issue_date,hour,min,violation,judgment_entry_date,fine_amount,penalty_amount,interest_amount,reduction_amount,payment_amount,amount_due,precinct,borough,issuing_agency,violation_status,summons_image,weekday,year,month,day,address,vehicle_body_type,vehicle_year,latitude,longitude
FZM4875,NY,PAS,8833469931,2021-08-21,15,10P,FIRE HYDRANT,NA,115,0,0,0,0,115,102,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMTZVVEpQVkd0NlRWRTlQUT09&locationName=_____________________),Saturday,2021,8,21,"124-32 Queens Blvd ,   , NY",4DSD,2014,40.7124195,-73.827109
KKR3707,NY,PAS,8896710091,2021-08-26,7,01A,FIRE HYDRANT,NA,115,0,0,0,115,0,049,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VNXFZM2hOUkVFMVRWRTlQUT09&locationName=_____________________),Thursday,2021,8,26,"E Woodmansten Pl ,  10ft S/of Bogart Ave , NY",SUBN,2016,40.8549306,-73.8607024
HNE2378,NY,PAS,8833638856,2021-10-15,6,42A,FIRE HYDRANT,NA,115,0,0,0,0,115,114,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMTZXWHBQUkdjeFRtYzlQUT09&locationName=_____________________),Friday,2021,10,15,"18-41 26th Rd ,   , NY",SUBN,2004,40.7734366,-73.925714
KDY4323,NY,PAS,8833910519,2021-10-15,10,34A,FIRE HYDRANT,NA,115,0,0,0,0,115,114,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMTZhM2hOUkZWNFQxRTlQUT09&locationName=_____________________),Friday,2021,10,15,"32-22 38th St ,   , NY",2DSD,2014,40.7588283,-73.9203902
KDD4488,NY,PAS,8833911585,2021-10-20,18,00P,FIRE HYDRANT,NA,115,0,0,0,0,115,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMTZhM2hOVkZVMFRsRTlQUT09&locationName=_____________________),Wednesday,2021,10,20,"37-38 97th St ,   , NY",4DSD,2017,40.750741,-73.869628
JJX5102,NY,PAS,8833911639,2021-10-21,10,17A,FIRE HYDRANT,NA,115,0,0,0,0,115,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMTZhM2hOVkZsNlQxRTlQUT09&locationName=_____________________),Thursday,2021,10,21,"E 34th Ave ,  25ft N/of 85th St , NY",4DSD,2003,40.7458826,-73.9784858
EXX1790,NY,PAS,8842341472,2021-07-07,9,06A,FIRE HYDRANT,NA,115,0,0,0,115,0,122,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FMXFUVEJOVkZFelRXYzlQUT09&locationName=_____________________),Wednesday,2021,7,7,"5 Rhett Ave ,   , NY",4DSD,2011,40.5529123,-74.1518654
KHU2897,NY,PAS,8833342670,2021-07-14,9,33A,FIRE HYDRANT,NA,115,0,0,0,115,0,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMTZUVEJOYWxrelRVRTlQUT09&locationName=_____________________),Wednesday,2021,7,14,"710 E 141st St ,   , NY",SUBN,2021,40.8070713,-73.9120115
JCF5014,NY,PAS,8897739830,2021-08-03,16,26P,FIRE HYDRANT,NA,115,0,0,0,115,0,006,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VNTZZM3BQVkdkNlRVRTlQUT09&locationName=_____________________),Tuesday,2021,8,3,"254 W 12th St ,   , NY",PICK,2016,40.7374689,-74.0028134
HKV1570,NY,PAS,8834618750,2021-07-06,13,06P,FIRE HYDRANT,NA,115,0,0,0,40,75,104,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXWGhQUkdNeFRVRTlQUT09&locationName=_____________________),Tuesday,2021,7,6,"1631 Summerfield St ,   , NY",4DSD,2016,40.6955559,-73.9019635
JED2137,NY,PAS,8834626000,2021-08-10,15,18P,FIRE HYDRANT,NA,115,0,0,0,0,115,106,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXWGxPYWtGM1RVRTlQUT09&locationName=_____________________),Tuesday,2021,8,10,"W 126th St ,  60ft N/of Rockaway B , NY",4DSD,2007,40.8107649,-73.9504996
JRY5624,NY,PAS,8834627040,2021-08-16,14,59P,FIRE HYDRANT,NA,115,0,0,0,0,115,101,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXWGxPZWtFd1RVRTlQUT09&locationName=_____________________),Monday,2021,8,16,"E Neilson St ,  5ft S/of Central Ave , NY",SUBN,2012,40.6054288,-73.7484321
JHM7620,NY,PAS,8834627052,2021-08-16,15,04P,FIRE HYDRANT,NA,115,0,0,0,65,50,101,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXWGxPZWtFeFRXYzlQUT09&locationName=_____________________),Monday,2021,8,16,"902 Dinsmore Ave ,   , NY",4DSD,2007,40.6050355,-73.746158
JSC6449,NY,PAS,8834634070,2021-10-05,13,29P,FIRE HYDRANT,NA,115,0,0,0,0,115,104,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXWHBPUkVFelRVRTlQUT09&locationName=_____________________),Tuesday,2021,10,5,"1644 Norman St ,   , NY",4DSD,2020,40.6960291,-73.9020596
KJC4519,NY,PAS,8834677304,2021-08-06,6,01A,FIRE HYDRANT,NA,115,0,0,0,0,115,052,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVE5PZWsxM1RrRTlQUT09&locationName=_____________________),Friday,2021,8,6,"2362 Ryer Ave ,   , NY",4DSD,2006,40.8587425,-73.8981207
KMB8850,NY,PAS,8834677869,2021-08-07,5,44A,FIRE HYDRANT,NA,115,0,0,0,0,115,048,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVE5PZW1jeVQxRTlQUT09&locationName=_____________________),Saturday,2021,8,7,"S E 180th St ,  1ft E/of Monterey Av , NY",4DSD,2017,40.8493395,-73.9359461
JEJ1249,NY,PAS,8834677948,2021-08-07,6,25A,FIRE HYDRANT,NA,115,0,0,0,0,115,048,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVE5PZW1zd1QwRTlQUT09&locationName=_____________________),Saturday,2021,8,7,"600 E 181st St ,   , NY",SUBN,2009,40.8501873,-73.8907125
FGR3624,NY,PAS,8834678801,2021-08-09,9,22A,FIRE HYDRANT,NA,115,0,0,0,0,115,048,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVE5QUkdkM1RWRTlQUT09&locationName=_____________________),Monday,2021,8,9,"W Prospect Ave ,  40ft N/of Elsmere Pl , NY",4DSD,2011,40.8335739,-73.8963061
HWY3953,NY,PAS,8834679283,2021-08-10,7,54A,FIRE HYDRANT,NA,115,0,0,0,0,115,046,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVE5QVkVrMFRYYzlQUT09&locationName=_____________________),Tuesday,2021,8,10,"N W 179th St ,  140ft W/of Universit , NY",4DSD,2008,40.7105864,-73.7835607
JJZ7619,NY,PAS,8834679520,2021-08-11,5,57A,FIRE HYDRANT,NA,115,0,0,0,0,115,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVE5QVkZWNVRVRTlQUT09&locationName=_____________________),Wednesday,2021,8,11,"N E 159th St ,  45ft W/of Elton Ave , NY",SUBN,2011,40.8233969,-73.9160033
HLY8256,NY,PAS,8834685416,2021-08-20,11,23A,FIRE HYDRANT,NA,115,0,0,0,0,115,044,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVFJPVkZGNFRtYzlQUT09&locationName=_____________________),Friday,2021,8,20,"901 Teller Ave ,   , NY",4DSD,2009,40.8257441,-73.9159975
HCL2057,NY,PAS,8834689173,2021-08-30,7,50A,FIRE HYDRANT,NA,115,0,0,0,0,115,043,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVFJQVkVVelRYYzlQUT09&locationName=_____________________),Monday,2021,8,30,"1135 Boynton Ave ,   , NY",4DSD,0,40.8276714,-73.8782466
KRA4794,NY,PAS,8834695057,2021-09-13,8,08A,FIRE HYDRANT,NA,115,0,0,0,0,115,044,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVFZPVkVFeFRuYzlQUT09&locationName=_____________________),Monday,2021,9,13,"1164 Cromwell Ave ,   , NY",4DSD,2018,40.8350954,-73.9226955
KPK4026,NY,PAS,8834696300,2021-09-15,8,57A,FIRE HYDRANT,NA,115,0,0,0,0,115,040,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVXVFZPYWsxM1RVRTlQUT09&locationName=_____________________),Wednesday,2021,9,15,"S E 134th St ,  170ft W/of Willis Av , NY",4DSD,2013,40.6840387,-73.8088796
JNR8259,NY,PAS,8834098730,2021-09-16,9,23A,FIRE HYDRANT,NA,115,0,0,0,115,0,120,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNUVRVFZQUkdONlRVRTlQUT09&locationName=_____________________),Thursday,2021,9,16,"E Randall Ave ,  50ft N/of Forest Ave , NY",2DSD,2009,40.6263927,-74.1334777
JAB1255,NY,PAS,8940079334,2021-07-01,8,50A,FIRE HYDRANT,NA,115,0,0,0,115,0,017,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMUVRVE5QVkUxNlRrRTlQUT09&locationName=_____________________),Thursday,2021,7,1,"338 E 30th St ,   , NY",4DSD,2007,40.7413922,-73.9762209
HLD5952,NY,PAS,8863495099,2021-08-11,15,55P,FIRE HYDRANT,NA,115,0,0,0,115,0,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rMTZVVFZPVkVFMVQxRTlQUT09&locationName=_____________________),Wednesday,2021,8,11,"42-25 9th St ,   , NY",SUBN,2003,40.7530662,-73.9488864
KDG9005,NY,PAS,8835097526,2021-07-24,3,41A,FIRE HYDRANT,NA,115,0,0,0,115,0,007,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVRVFZPZWxWNVRtYzlQUT09&locationName=_____________________),Saturday,2021,7,24,"291 Cherry St ,   , NY",4DSD,2010,40.7112735,-73.9879822
KLL2317,NY,PAS,8835097514,2021-07-24,3,30A,FIRE HYDRANT,NA,115,0,0,0,115,0,005,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVRVFZPZWxWNFRrRTlQUT09&locationName=_____________________),Saturday,2021,7,24,"W South St ,  5ft S/of Market Slip , NY",SUBN,2006,40.7074517,-74.0010404
JEM5292,NY,PAS,8878284956,2021-08-30,6,57A,FIRE HYDRANT,NA,115,0,0,0,115,0,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wOUVTVFJPUkdzeFRtYzlQUT09&locationName=_____________________),Monday,2021,8,30,"N 23rd Ave ,  20ft E/of 92nd St , NY",SUBN,2013,40.7825512,-73.9510024
KNP1718,NY,PAS,8823031321,2021-09-04,11,41A,FIRE HYDRANT,NA,115,0,0,0,0,115,032,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVMTZRWHBOVkUxNVRWRTlQUT09&locationName=_____________________),Saturday,2021,9,4,"127 W 135th St ,   , NY",SUBN,2015,40.8149127,-73.9421129
HXM1912,NY,PAS,8835291872,2021-07-08,24,31P,FIRE HYDRANT,NA,115,0,0,0,0,115,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVTVFZOVkdjelRXYzlQUT09&locationName=_____________________),Thursday,2021,7,8,"40-20 47th Ave ,   , NY",SUBN,2021,40.741463,-73.923919
KDE7590,NY,PAS,8835298751,2021-09-17,10,02A,FIRE HYDRANT,NA,115,0,0,0,0,115,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVTVFZQUkdNeFRWRTlQUT09&locationName=_____________________),Friday,2021,9,17,"48-11 44th St ,   , NY",4DSD,2011,40.7379372,-73.9200227
JLF4833,NY,PAS,8835299573,2021-09-27,14,14P,FIRE HYDRANT,NA,115,0,0,0,0,115,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVTVFZQVkZVelRYYzlQUT09&locationName=_____________________),Monday,2021,9,27,"4815 43rd Ave ,   , NY",SUBN,2012,40.7447368,-73.9158083
JCJ5515,NY,PAS,8863698016,2021-09-07,11,37A,FIRE HYDRANT,NA,115,0,0,0,115,0,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rMTZXVFZQUkVGNFRtYzlQUT09&locationName=_____________________),Tuesday,2021,9,7,"45-04 82nd St ,   , NY",SUBN,2018,40.7413979,-73.883196
HMZ1688,NY,PAS,8835294514,2021-07-26,10,08A,FIRE HYDRANT,NA,115,0,0,0,115,0,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVTVFZPUkZWNFRrRTlQUT09&locationName=_____________________),Monday,2021,7,26,"40-20 47th Ave ,   , NY",4DSD,2019,40.741463,-73.923919
KPF9273,NY,PAS,8846369671,2021-10-05,8,20A,FIRE HYDRANT,NA,115,0,0,0,115,0,019,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNXFUVEpQVkZrelRWRTlQUT09&locationName=_____________________),Tuesday,2021,10,5,"1441 York Ave ,   , NY",SUBN,2021,40.769932,-73.9519972
HRE3811,NY,PAS,8878787164,2021-09-16,8,55A,FIRE HYDRANT,NA,115,0,0,0,115,0,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wOUVZelJPZWtVeVRrRTlQUT09&locationName=_____________________),Thursday,2021,9,16,"E Center Blvd ,  25ft S/of Borden Ave , NY",SUBN,2016,40.745824,-73.9573701
KFZ4782,NY,PAS,8835687251,2021-07-07,10,17A,FIRE HYDRANT,NA,115,0,0,0,0,115,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFJPZWtreFRWRTlQUT09&locationName=_____________________),Wednesday,2021,7,7,"64-01 35th Ave ,   , NY",4DSD,2004,40.7505226,-73.8985592
KGX1405,NY,PAS,8835689880,2021-07-29,1,53A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFJQVkdjMFRVRTlQUT09&locationName=_____________________),Thursday,2021,7,29,"40-40 100th St ,   , NY",SUBN,0,40.7484358,-73.8651768
KGX1405,NY,PAS,8835691734,2021-08-05,1,40A,FIRE HYDRANT,NA,115,0,0,0,0,115,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFZOVkdONlRrRTlQUT09&locationName=_____________________),Thursday,2021,8,5,"40-40 100th St ,   , NY",SUBN,0,40.7484358,-73.8651768
KEU9398,NY,PAS,8835694681,2021-08-21,2,27A,FIRE HYDRANT,NA,115,0,0,0,0,115,109,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFZPUkZrMFRWRTlQUT09&locationName=_____________________),Saturday,2021,8,21,"N 43rd Ave ,  10ft W/of 161st St , NY",4DSD,2020,40.7452348,-73.9211348
GCF1853,NY,PAS,8835694796,2021-08-24,2,41A,FIRE HYDRANT,NA,115,0,0,0,0,115,114,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFZPUkdNMVRtYzlQUT09&locationName=_____________________),Tuesday,2021,8,24,"25-95 41st St ,   , NY",4DSD,2012,40.7651918,-73.9126184
KGX1405,NY,PAS,8835695223,2021-08-26,2,04A,FIRE HYDRANT,NA,115,0,0,0,0,115,115,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFZPVkVsNVRYYzlQUT09&locationName=_____________________),Thursday,2021,8,26,"W 100th St ,  65ft S/of Spruce St. , NY",SUBN,0,40.7961037,-73.9670635
KNE5968,NY,PAS,8835695995,2021-08-31,2,33A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFZPVkdzMVRsRTlQUT09&locationName=_____________________),Tuesday,2021,8,31,"N Judge St ,  30ft E/of Elmhurst A , NY",SUBN,2014,40.7442209,-73.8802704
KGX1405,NY,PAS,8835696872,2021-09-07,1,56A,FIRE HYDRANT,NA,115,0,0,0,0,115,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVXVFZPYW1jelRXYzlQUT09&locationName=_____________________),Tuesday,2021,9,7,"40-40 100th St ,   , NY",SUBN,0,40.7484358,-73.8651768
KMT6101,NY,PAS,8863925306,2021-09-02,7,32A,FIRE HYDRANT,NA,115,0,0,0,115,0,121,Staten Island,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rMTZhM2xPVkUxM1RtYzlQUT09&locationName=_____________________),Thursday,2021,9,2,"214 Lake Ave ,   , NY",4DSD,2018,40.631059,-74.151616
GTA3793,NY,PAS,8846735444,2021-07-20,9,23A,FIRE HYDRANT,NA,115,0,0,0,115,0,102,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNXFZM3BPVkZFd1RrRTlQUT09&locationName=_____________________),Tuesday,2021,7,20,"N Mowbray Dr ,  40ft E/of Austin St , NY",SUBN,0,40.7105735,-73.8292741
HKX7741,NY,PAS,8835787051,2021-08-23,7,05A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelJPZWtFeFRWRTlQUT09&locationName=_____________________),Monday,2021,8,23,"503 Snediker Ave ,   , NY",SUBN,2013,40.6626057,-73.8990899
HZV9954,NY,PAS,8835788961,2021-08-27,6,51A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelJQUkdzeVRWRTlQUT09&locationName=_____________________),Friday,2021,8,27,"427 E 93rd St ,   , NY",4DSD,2013,40.7805475,-73.9442659
JHG7944,NY,PAS,8835790761,2021-08-31,8,10A,FIRE HYDRANT,NA,115,0,0,0,0,115,066,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelZOUkdNeVRWRTlQUT09&locationName=_____________________),Tuesday,2021,8,31,"979 50th St ,   , NY",SUBN,2019,40.638766,-73.9993577
HHG7915,NY,PAS,8835791881,2021-09-02,7,43A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelZOVkdjMFRWRTlQUT09&locationName=_____________________),Thursday,2021,9,2,"542 Vandalia Ave ,   , NY",SUBN,2009,40.655808,-73.8725273
KPJ2030,NY,PAS,8835792174,2021-09-03,6,12A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelZOYWtVelRrRTlQUT09&locationName=_____________________),Friday,2021,9,3,"185 Wortman Ave ,   , NY",SUBN,2007,40.6569456,-73.8865132
KMT8100,NY,PAS,8835792812,2021-09-04,6,36A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelZOYW1kNFRXYzlQUT09&locationName=_____________________),Saturday,2021,9,4,"447 E 96th St ,   , NY",4DSD,2021,40.7831548,-73.9446379
KNC4238,NY,PAS,8835797469,2021-09-16,5,57A,FIRE HYDRANT,NA,115,0,0,0,0,115,067,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNVVZelZPZWxFeVQxRTlQUT09&locationName=_____________________),Thursday,2021,9,16,"129 E 95th St ,   , NY",4DSD,2014,40.7856072,-73.9519287
GHE4720,NY,PAS,8899680334,2021-08-25,6,01A,FIRE HYDRANT,NA,115,0,0,0,115,0,009,Manhattan,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VOVVXVFJOUkUxNlRrRTlQUT09&locationName=_____________________),Wednesday,2021,8,25,"N E 9th St ,  35ft W/of Avenue D , NY",SUBN,2019,40.7285865,-73.9857962
GMR3696,NY,PAS,8760978624,2021-07-09,10,11A,FIRE HYDRANT,NA,115,0,0,0,115,0,114,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rMUVhek5QUkZsNVRrRTlQUT09&locationName=_____________________),Friday,2021,7,9,"32-88 37th St ,   , NY",SUBN,2010,40.7576953,-73.9224569
JNY5820,NY,PAS,8845689499,2021-07-18,11,18A,FIRE HYDRANT,NA,115,0,0,0,115,0,108,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FNVVXVFJQVkZFMVQxRTlQUT09&locationName=_____________________),Sunday,2021,7,18,"41-30 50th St ,   , NY",SUBN,2016,40.7452571,-73.9147451
HPM3821,NY,PAS,8879596494,2021-09-16,6,44A,FIRE HYDRANT,NA,115,0,0,0,115,0,110,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wOVVWVFZPYWxFMVRrRTlQUT09&locationName=_____________________),Thursday,2021,9,16,"108-27 48th Ave ,   , NY",SUBN,2017,40.7464115,-73.8553452
KDD1740,NY,PAS,8836245950,2021-08-12,9,33A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNXFTVEJPVkdzeFRVRTlQUT09&locationName=_____________________),Thursday,2021,8,12,"411 Lincoln Ave ,   , NY",4DSD,2014,40.6799715,-73.8681056
JKA1561,NY,PAS,8836248494,2021-08-20,7,32A,FIRE HYDRANT,NA,115,0,0,0,0,115,075,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNXFTVEJQUkZFMVRrRTlQUT09&locationName=_____________________),Friday,2021,8,20,"N Livonia Ave ,  30ft W/of Hinsdale S , NY",4DSD,2016,40.6638213,-73.9004534
BMA7669,NY,PAS,8879666149,2021-08-07,9,39A,FIRE HYDRANT,NA,115,0,0,0,115,0,062,Brooklyn,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wOVVXVEpPYWtVd1QxRTlQUT09&locationName=_____________________),Saturday,2021,8,7,"1814 76th St ,   , NY",4DSD,2004,40.6123393,-73.9963058
KSB7360,NY,PAS,8858080063,2021-09-29,6,59A,FIRE HYDRANT,NA,115,0,0,0,115,0,042,Bronx,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VOUVRVFJOUkVFeVRYYzlQUT09&locationName=_____________________),Wednesday,2021,9,29,"1505 Hoe Ave ,   , NY",SEDN,2008,40.8336671,-73.8891822
JRW9448,NY,PAS,8836365814,2021-07-19,10,47A,FIRE HYDRANT,NA,115,0,0,0,0,115,112,Queens,TRAFFIC,HEARING HELD-GUILTY,View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNXFUVEpPVkdkNFRrRTlQUT09&locationName=_____________________),Monday,2021,7,19,"S Colonial Ave ,  120ft E/of Horace Ha , NY",4DSD,2017,40.854435,-73.82888
