"plate","state","license_type","summons_number","issue_date","violation_time","violation","judgment_entry_date","fine_amount","penalty_amount","interest_amount","reduction_amount","payment_amount","amount_due","precinct","county","issuing_agency","violation_status","summons_image"
"KNJ7358","NY","PAS",8820279990,"07/28/2021","02:15P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,35,0,"114","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVMUVTVE5QVkdzMVRVRTlQUT09&locationName=_____________________)"
"HHT7942","NY","PAS",8876958800,"03/18/2021","05:09P","EXPIRED MUNI METER",NA,35,0,0,0,0,35,"115","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wNXFhekZQUkdkM1RVRTlQUT09&locationName=_____________________)"
"T731967C","NY","PAS",1471683461,"09/15/2021","03:53A","FIRE HYDRANT",NA,115,0,0,0,0,115,"102","Q","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMVVXVFJOZWxFeVRWRTlQUT09&locationName=_____________________)"
"HLE8902","NY","PAS",8966862720,"05/21/2021","04:48P","EXPIRED MUNI METER",NA,35,0,0,0,0,35,"040","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rNXFaekpOYW1ONVRVRTlQUT09&locationName=_____________________)"
"HWK2407","NY","PAS",8950074229,"06/17/2021","03:15P","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"032","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMUVRVE5PUkVsNVQxRTlQUT09&locationName=_____________________)"
"JNY5315","NY","PAS",8942145772,"10/25/2021","10:37A","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"023","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMXFSVEJPVkdNelRXYzlQUT09&locationName=_____________________)"
"HNP3217","NY","PAS",8928253512,"03/05/2021","12:36P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,115,0,"018","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVVOUVTVEZOZWxWNFRXYzlQUT09&locationName=_____________________)"
"JBW4701","NY","PAS",8947000401,"02/22/2021","11:11A","FIRE HYDRANT",NA,115,0,0,0,115,0,"019","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FNTZRWGROUkZGM1RWRTlQUT09&locationName=_____________________)"
"HHA7852","NY","PAS",8827196973,"08/04/2021","10:39A","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,35,0,0,"109","Q","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNTZSVFZPYW1zelRYYzlQUT09&locationName=_____________________)"
"KLL5020","NY","PAS",8893773806,"10/27/2021","05:53A","FIRE HYDRANT",NA,115,0,0,0,0,115,"048","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMTZZek5OZW1kM1RtYzlQUT09&locationName=_____________________)"
"KFP4448","NY","PAS",8883215199,"01/12/2021","06:28A","DOUBLE PARKING",NA,115,0,0,0,0,115,"070","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMTZTWGhPVkVVMVQxRTlQUT09&locationName=_____________________)"
"KER4059","NY","PAS",8757399943,"10/04/2021","08:02A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"104","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1VNTZUVFZQVkdzd1RYYzlQUT09&locationName=_____________________)"
"JMR3031","NY","PAS",8715383076,"04/09/2021","05:09P","EXPIRED MUNI METER",NA,35,0,0,0,0,35,"112","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSamVFNVVUVFJOZWtFelRtYzlQUT09&locationName=_____________________)"
"JDL4678","NY","PAS",8978067165,"07/15/2021","10:09A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"066","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVRVEpPZWtVeVRsRTlQUT09&locationName=_____________________)"
"EDJ5960","NY","PAS",8996693534,"07/24/2021","10:29P","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,115,0,"084","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VNXFXVFZOZWxWNlRrRTlQUT09&locationName=_____________________)"
"KJN2333","NY","PAS",8826981425,"01/30/2021","06:14A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"046","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVNXFhelJOVkZGNVRsRTlQUT09&locationName=_____________________)"
"HTS8588","NY","PAS",8993054939,"03/31/2021","02:37P","NO STANDING-BUS STOP",NA,115,0,0,0,115,0,"094","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMTZRVEZPUkd0NlQxRTlQUT09&locationName=_____________________)"
"JCR2673","NY","PAS",8963486060,"11/03/2021","10:41A","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"052","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMTZVVFJPYWtFeVRVRTlQUT09&locationName=_____________________)"
"HWA9070","NY","PAS",8895129799,"07/02/2021","02:16P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"007","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VNVVSWGxQVkdNMVQxRTlQUT09&locationName=_____________________)"
"JKZ8876","NY","PAS",8990537460,"07/28/2021","11:28A","NO STANDING-EXC. TRUCK LOADING",NA,95,0,0,0,0,95,"079","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMUVWWHBPZWxFeVRVRTlQUT09&locationName=_____________________)"
"JKV1349","NY","PAS",8994718102,"09/12/2021","03:44P","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,65,0,"084","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VNUVZM2hQUkVWM1RXYzlQUT09&locationName=_____________________)"
"KJY5776","NY","PAS",8942641258,"09/29/2021","06:14A","FIRE HYDRANT",NA,115,0,0,0,0,115,"023","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMXFXVEJOVkVreFQwRTlQUT09&locationName=_____________________)"
"KPM2440","NY","PAS",8979669460,"11/03/2021","03:43P","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"069","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOVVXVEpQVkZFeVRVRTlQUT09&locationName=_____________________)"
"KKN6705","NY","PAS",8984839309,"10/21/2021","10:56A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"071","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FNUVaM3BQVkUxM1QxRTlQUT09&locationName=_____________________)"
"FSY4136","NY","PAS",1485707675,"10/06/2021","09:30A","OTHER",NA,65,0,0,0,0,65,"050","BX","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNVVZM2RPZWxrelRsRTlQUT09&locationName=_____________________)"
"KML6161","NY","PAS",8691591389,"11/02/2021","09:40P","SAFETY ZONE",NA,115,0,0,0,0,115,"040","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSWk5VMVVWVFZOVkUwMFQxRTlQUT09&locationName=_____________________)"
"HUW2864","NY","PAS",1471468148,"01/19/2021","01:45A","DOUBLE PARKING",NA,115,0,0,0,115,0,"113","Q","POLICE DEPARTMENT","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wMVVVVEpQUkVVd1QwRTlQUT09&locationName=_____________________)"
"KMG2093","NY","PAS",1481886447,"09/22/2021","01:44A","OBSTRUCTING DRIVEWAY",NA,95,0,0,0,0,95,"114","Q","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMVVaelJPYWxFd1RuYzlQUT09&locationName=_____________________)"
"HGW1167","NY","PAS",8991698499,"11/01/2021","12:32P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"090","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMVVXVFZQUkZFMVQxRTlQUT09&locationName=_____________________)"
"HPZ2301","NY","PAS",8979314978,"05/03/2021","01:05P","DOUBLE PARKING",NA,115,0,0,0,0,115,"070","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOVVUWGhPUkdzelQwRTlQUT09&locationName=_____________________)"
"HND3920","NY","PAS",4018344200,"07/22/2021","05:44P","BUS LANE VIOLATION",NA,50,0,0,0,50,0,"000","MN","DEPARTMENT OF TRANSPORTATION","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VGtSQmVFOUVUVEJPUkVsM1RVRTlQUT09&locationName=_____________________)"
"JGY6851","NY","PAS",8831248522,"05/08/2021","12:14P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"102","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMVVTVEJQUkZWNVRXYzlQUT09&locationName=_____________________)"
"JET2531","NY","PAS",8953700863,"03/03/2021","01:09P","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,65,0,0,"025","NY","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VMTZZM2ROUkdjeVRYYzlQUT09&locationName=_____________________)"
"HXB9849","NY","PAS",8870984977,"02/26/2021","08:12A","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"077","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMUVhelJPUkdzelRuYzlQUT09&locationName=_____________________)"
"HSH3691","NY","PAS",8851968100,"02/27/2021","01:19P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"068","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VMVVhekpQUkVWM1RVRTlQUT09&locationName=_____________________)"
"JHN9801","NY","PAS",8979516850,"04/28/2021","08:05A","NO STANDING-EXC. TRUCK LOADING",NA,95,0,0,95,0,0,"078","K","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOVVWWGhPYW1jeFRVRTlQUT09&locationName=_____________________)"
"JMS6868","NY","PAS",8890873176,"07/10/2021","03:19P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"105","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5VMUVaek5OZWtVelRtYzlQUT09&locationName=_____________________)"
"JSC6223","NY","PAS",8848380300,"02/20/2021","12:14P","FRONT OR BACK PLATE MISSING",NA,65,0,0,0,0,65,"042","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1FOUVUVFJOUkUxM1RVRTlQUT09&locationName=_____________________)"
"KGA6210","NY","PAS",8859370498,"07/22/2021","08:39A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"115","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VOVVUVE5OUkZFMVQwRTlQUT09&locationName=_____________________)"
"GTZ3627","NY","PAS",8880214895,"01/19/2021","06:49A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"047","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMUVTWGhPUkdjMVRsRTlQUT09&locationName=_____________________)"
"KFZ8599","NY","PAS",1466322019,"03/01/2021","07:25A","FIRE HYDRANT",NA,115,0,0,0,115,0,"032","NY","POLICE DEPARTMENT","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk1rNXFUWGxOYWtGNFQxRTlQUT09&locationName=_____________________)"
"HFA8202","NY","PAS",8764949217,"10/23/2021","10:15A","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,35,0,0,"111","Q","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSak1rNUVhekJQVkVsNFRuYzlQUT09&locationName=_____________________)"
"ETJ3213","NY","PAS",2002405049,"06/23/2021","11:56A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"100","Qns","DEPARTMENT OF SANITATION","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFdwQmQwMXFVWGRPVkVFd1QxRTlQUT09&locationName=_____________________)"
"KEE3337","NY","PAS",8978964035,"08/04/2021","04:33P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"078","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wOUVhekpPUkVGNlRsRTlQUT09&locationName=_____________________)"
"JCY1511","NY","PAS",8837033590,"01/10/2021","07:16A","FIRE HYDRANT",NA,115,0,0,0,0,115,"028","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrNTZRWHBOZWxVMVRVRTlQUT09&locationName=_____________________)"
"KLM2164","NY","PAS",8962482800,"07/09/2021","09:51A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"048","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMXFVVFJOYW1kM1RVRTlQUT09&locationName=_____________________)"
"TATTED","NY","PAS",1484120917,"09/05/2021","01:06A","FIRE HYDRANT",NA,115,0,0,0,0,115,"043","BX","OTHER/UNKNOWN AGENCIES","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVSWGxOUkd0NFRuYzlQUT09&locationName=_____________________)"
"GPP3222","NY","PAS",1478728474,"02/16/2021","04:50A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"109","Q","OTHER/UNKNOWN AGENCIES","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wOUVZM2xQUkZFelRrRTlQUT09&locationName=_____________________)"
"JCB9182","NY","PAS",1483419939,"03/22/2021","08:09A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"049","BX","DEPARTMENT OF SANITATION","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMTZVWGhQVkd0NlQxRTlQUT09&locationName=_____________________)"
"KSB3803","NY","PAS",8882343080,"09/28/2021","07:21A","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"102","Q","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk5FMXFUVEJOZWtFMFRVRTlQUT09&locationName=_____________________)"
"JDZ5277","NY","PAS",8968425309,"05/06/2021","10:34P","NO STANDING-BUS STOP",NA,115,0,0,0,0,115,"044","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rOUVVWGxPVkUxM1QxRTlQUT09&locationName=_____________________)"
"HJC9880","NY","PAS",8863687470,"03/19/2021","02:38P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,35,0,"114","Q","TRAFFIC","HEARING ADJOURNMENT","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1rMTZXVFJPZWxFelRVRTlQUT09&locationName=_____________________)"
"KEX8722","NY","PAS",8921028845,"10/02/2021","08:09A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"007","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVVMVVRWGxQUkdjd1RsRTlQUT09&locationName=_____________________)"
"KJW1129","NY","PAS",8922265620,"04/03/2021","02:41P","NO PARKING-DAY/TIME LIMITS",NA,65,0,0,0,65,0,"009","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVVMXFTVEpPVkZsNVRVRTlQUT09&locationName=_____________________)"
"HKB1560","NY","PAS",8944454565,"03/20/2021","07:46A","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"034","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FNUVVVEZPUkZVeVRsRTlQUT09&locationName=_____________________)"
"JNX8601","NY","PAS",1479576840,"03/18/2021","08:55A","FIRE HYDRANT",NA,115,0,0,0,0,115,"067","K","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk0wOVVWVE5PYW1jd1RVRTlQUT09&locationName=_____________________)"
"JKX8890","NY","PAS",8942016420,"06/02/2021","06:17A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"026","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1FMXFRWGhPYWxGNVRVRTlQUT09&locationName=_____________________)"
"EAU3837","NY","PAS",8975914446,"07/14/2021","11:36A","NO PARKING-STREET CLEANING",NA,65,0,0,0,65,0,"062","K","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNVVhM2hPUkZFd1RtYzlQUT09&locationName=_____________________)"
"KJB5273","NY","PAS",8961169099,"06/18/2021","08:39A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"044","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMVVSVEpQVkVFMVQxRTlQUT09&locationName=_____________________)"
"KKA2381","NY","PAS",1482639786,"03/30/2021","01:57P","OBSTRUCTING DRIVEWAY",NA,95,0,0,0,0,95,"067","K","DEPARTMENT OF SANITATION","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FMXFXWHBQVkdNMFRtYzlQUT09&locationName=_____________________)"
"KMS3424","NY","PAS",8917343387,"09/28/2021","08:16A","NO PARKING-DAY/TIME LIMITS",NA,65,0,0,0,0,65,"009","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVFNTZUVEJOZWswMFRuYzlQUT09&locationName=_____________________)"
"JCZ3619","NY","PAS",8991503378,"03/27/2021","12:57P","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"083","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5VMVVWWGROZWswelQwRTlQUT09&locationName=_____________________)"
"KDX2594","NY","PAS",8980624384,"08/09/2021","01:25P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,0,0,35,"066","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck5FMUVXWGxPUkUwMFRrRTlQUT09&locationName=_____________________)"
"EPR2627","NY","PAS",8963332603,"11/08/2021","10:56A","FRONT OR BACK PLATE MISSING",NA,65,0,0,65,0,0,"043","BX","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1rMTZUWHBOYWxsM1RYYzlQUT09&locationName=_____________________)"
"GAC7462","NY","PAS",8902188279,"10/04/2021","02:15P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"112","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmQwMXFSVFJQUkVrelQxRTlQUT09&locationName=_____________________)"
"GXV5719","NY","PAS",8850215186,"03/27/2021","08:22A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"101","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VMUVTWGhPVkVVMFRtYzlQUT09&locationName=_____________________)"
"HYU3072","NY","PAS",8937473744,"08/10/2021","02:40P","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"075","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVrNTZVVE5OZW1Nd1RrRTlQUT09&locationName=_____________________)"
"JMJ1698","NY","PAS",8579271472,"02/20/2021","11:44A","NO PARKING-DAY/TIME LIMITS",NA,60,0,0,0,0,60,"070","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSVk0wOVVTVE5OVkZFelRXYzlQUT09&locationName=_____________________)"
"JRJ2138","NY","PAS",8830375550,"03/26/2021","10:35P","NO STANDING-BUS STOP",NA,115,0,0,0,0,115,"114","Q","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVrMUVUVE5PVkZVeFRVRTlQUT09&locationName=_____________________)"
"HCG8499","NY","PAS",8976734774,"08/17/2021","09:36A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"072","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck0wNXFZM3BPUkdNelRrRTlQUT09&locationName=_____________________)"
"JAL2783","NY","PAS",8857697745,"01/27/2021","11:05A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"043","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VNTZXVFZPZW1Nd1RsRTlQUT09&locationName=_____________________)"
"KNX9676","NY","PAS",1484569453,"10/26/2021","08:51P","FIRE HYDRANT",NA,115,0,0,0,0,115,"052","BX","POLICE DEPARTMENT","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VFZSUk5FNUVWVEpQVkZFeFRYYzlQUT09&locationName=_____________________)"
"GMZ7312","NY","PAS",8821283689,"01/06/2021","12:42P","FIRE HYDRANT",NA,115,0,0,0,0,115,"019","NY","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVMVVTVFJOZWxrMFQxRTlQUT09&locationName=_____________________)"
"EAJ2237","NY","PAS",8870889415,"10/11/2021","10:14A","NO PARKING-DAY/TIME LIMITS",NA,65,0,0,0,65,0,"019","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk0wMUVaelJQVkZGNFRsRTlQUT09&locationName=_____________________)"
"KNW4273","NY","PAS",8801045633,"09/07/2021","07:39A","INSP. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"122","R","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwMVVRVEJPVkZsNlRYYzlQUT09&locationName=_____________________)"
"JCM4414","NY","PAS",8851966461,"01/21/2021","11:57A","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"072","K","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbk1VMVVhekpPYWxFeVRWRTlQUT09&locationName=_____________________)"
"JMY4035","NY","PAS",8808199400,"05/10/2021","04:01P","REG. STICKER-EXPIRED/MISSING",NA,65,0,0,0,0,65,"121","R","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmQwOUVSVFZQVkZGM1RVRTlQUT09&locationName=_____________________)"
"JMK3109","NY","PAS",8958593441,"06/24/2021","08:10A","NO PARKING-STREET CLEANING",NA,65,0,0,0,0,65,"052","BX","TRAFFIC","HEARING PENDING","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSck1VOUVWVFZOZWxFd1RWRTlQUT09&locationName=_____________________)"
"JRD6799","NY","PAS",8935068913,"10/06/2021","09:20A","NO STANDING-DAY/TIME LIMITS",NA,115,0,0,0,0,115,"019","NY","TRAFFIC","HEARING HELD-GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBScmVrNVVRVEpQUkd0NFRYYzlQUT09&locationName=_____________________)"
"KDT5414","NY","PAS",8828040117,"05/12/2021","12:59P","FAIL TO DSPLY MUNI METER RECPT",NA,35,0,0,35,0,0,"108","Q","TRAFFIC","HEARING HELD-NOT GUILTY","View Summons (http://nycserv.nyc.gov/NYCServWeb/ShowImage?searchID=VDBSbmVVOUVRVEJOUkVWNFRuYzlQUT09&locationName=_____________________)"
